step,error
0,No more individual to be mutated
1, (Mutation error)
1,No more individual to be mutated
2, (Mutation error)
2,C (Mutation error)
2,No more individual to be mutated
3, (Mutation error)
3,C (Mutation error)
3,No more individual to be mutated
4,CCCC (Mutation error)
4,CCC (Mutation error)
4, (Mutation error)
4,No more individual to be mutated
5,C#CCC (Mutation error)
5,CCC (Mutation error)
5, (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6,CC(C)C (Mutation error)
6,CC1CC1C (Mutation error)
6,C#C (Mutation error)
6,CC (Mutation error)
6,C#CCC (Mutation error)
6,CCC (Mutation error)
6, (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
7, (Mutation error)
7,CCC (Mutation error)
7,CCCC (Mutation error)
7,CCC1CC1C (Mutation error)
7,C#C (Mutation error)
7,CC1CC1C (Mutation error)
7,CCC1=CC#C1 (Mutation error)
7,CC#CC (Mutation error)
8,CCC1C=C(C)C1 (Mutation error)
8, (Mutation error)
8,CCC (Mutation error)
8,CCCCC (Mutation error)
8,CCC1CC1C (Mutation error)
8,C#CCC (Mutation error)
8,CC (Mutation error)
8,C#C (Mutation error)
8,CC#CC (Mutation error)
9,C=C (Mutation error)
9,C=C(C)C (Mutation error)
9,C#C (Mutation error)
9,CC#CC (Mutation error)
9,CC1CC1C (Mutation error)
9,C#CCC (Mutation error)
9,CC (Mutation error)
9,CCC1CC1C (Mutation error)
9,CCCCC (Mutation error)
9,CCC (Mutation error)
9, (Mutation error)
10,C=C (Mutation error)
10,C=C=C (Mutation error)
10,CC=CCC (Mutation error)
10,C=C(C)C (Mutation error)
10,CCC1C=C1C (Mutation error)
10,C1CCC1 (Mutation error)
10,CCC1=CC#C1 (Mutation error)
11,C=CCC (Mutation error)
11,C=C (Mutation error)
11,C=C=C (Mutation error)
11,C=C=CC (Mutation error)
11,CC=CC (Mutation error)
11,C=C(C)C (Mutation error)
11,CC1=CC#CC1 (Mutation error)
11,CC1CC1 (Mutation error)
11,CCC1C=C1C (Mutation error)
12,C=CCC (Mutation error)
12,C=C (Mutation error)
12,C=C=C (Mutation error)
12,CC=CC (Mutation error)
12,C=C(C)CC (Mutation error)
12,CCC1=CC1 (Mutation error)
12,CC#CCCC (Mutation error)
13,C=CC (Mutation error)
13,C=CC1CC1 (Mutation error)
13,C=CCCCC (Mutation error)
13,C=C (Mutation error)
13,C=C=C (Mutation error)
13,CC=CC (Mutation error)
13,C=C(C)C (Mutation error)
13,C1=C2CC12 (Mutation error)
13,CC#CCCC (Mutation error)
14,C=CC (Mutation error)
14,C=CCC (Mutation error)
14,C#CC=C (Mutation error)
14,C=CCCC (Mutation error)
14,C=C (Mutation error)
14,C=C=C (Mutation error)
14,CCC=CCC (Mutation error)
14,C=C(C)C (Mutation error)
14,C=C1C=C1 (Mutation error)
14,C=C1CC1 (Mutation error)
14,CC=C(C)C (Mutation error)
14,CCC=C(C)C (Mutation error)
15,C=CC (Mutation error)
15,C#CC=C (Mutation error)
15,C=CCC (Mutation error)
15,C=CC1CC1 (Mutation error)
15,C=CCCC (Mutation error)
15,C=CCCCC (Mutation error)
15,C=C (Mutation error)
15,CC=CC (Mutation error)
15,C=C=CC (Mutation error)
15,CC=CCC (Mutation error)
15,C=C1CC1 (Mutation error)
15,CC=C(C)C (Mutation error)
15,C=C(C)CC (Mutation error)
16,C=CC (Mutation error)
16,C=CCC (Mutation error)
16,C=C (Mutation error)
16,C=C=C (Mutation error)
16,CC=CC (Mutation error)
16,CC=CCC (Mutation error)
16,CC=C=CC (Mutation error)
16,C=C=CCCC (Mutation error)
16,C=C(C)C (Mutation error)
17,C=CC(=C)C (Mutation error)
17,C=CC (Mutation error)
17,C=CCC (Mutation error)
17,C=CCCCC (Mutation error)
17,C=C (Mutation error)
17,C=C=C (Mutation error)
17,C=C=CC (Mutation error)
17,CC=CC (Mutation error)
17,C=C=C=C (Mutation error)
17,CC=C=CC (Mutation error)
17,C=C=CCC (Mutation error)
17,CC=CCC (Mutation error)
17,CC=C=CCC (Mutation error)
18,C=CC=C (Mutation error)
18,C=CC(=C)C (Mutation error)
18,C=CC (Mutation error)
18,C=CCC (Mutation error)
18,C=CC1CC1 (Mutation error)
19,C=CC=C (Mutation error)
19,C=CC=CCC (Mutation error)
19,C=CCC (Mutation error)
19,C=CCCC (Mutation error)
19,C=CC1CC1C (Mutation error)
19,C=CCCCC (Mutation error)
19,C=CCC1CC1 (Mutation error)
19,C=CC1(C)CCC1 (Mutation error)
19,C=CCCC(C)C (Mutation error)
20,C=CC=C (Mutation error)
20,C=CC=CCC (Mutation error)
20,C=CC (Mutation error)
20,C=CCC (Mutation error)
20,C=CC(C)C (Mutation error)
20,C=CC1CC1 (Mutation error)
20,C=CCCC (Mutation error)
20,C=CC1(C)CC1 (Mutation error)
20,C=CCC1CC1 (Mutation error)
20,C=CCCCC (Mutation error)
21,C=CC=C (Mutation error)
21,C=CC(=C)C (Mutation error)
21,C=CC (Mutation error)
21,C=CCC (Mutation error)
21,C=CCCC (Mutation error)
21,C=CC#CC (Mutation error)
21,C#CCC=C (Mutation error)
21,C=CC(C)CC (Mutation error)
21,C=CC#CCC (Mutation error)
21,C=CCC1CC1 (Mutation error)
21,C=CCCCC (Mutation error)
22,C=CC(=C)C (Mutation error)
22,C=CC (Mutation error)
22,C=CCC (Mutation error)
22,C#CC=C (Mutation error)
22,C#CCC=C (Mutation error)
22,C=CC1CC1 (Mutation error)
22,C=CCCC (Mutation error)
22,C=CC#CC (Mutation error)
22,C=CC1(C)CC1 (Mutation error)
22,C#CCCC=C (Mutation error)
22,C=CCC1CC1 (Mutation error)
23,C=CC=CCC (Mutation error)
23,C=CCC (Mutation error)
23,C#CC=C (Mutation error)
23,C#CCC=C (Mutation error)
24,C=CC=CC (Mutation error)
24,C=CCC=C (Mutation error)
24,C=CC(C)=CCC (Mutation error)
24,C=CC (Mutation error)
24,C=CCC (Mutation error)
24,C=CC(C)C (Mutation error)
24,C#CCC=C (Mutation error)
24,C=CCCC (Mutation error)
24,C=CC#CC (Mutation error)
24,C#CC(C)C=C (Mutation error)
25,C=CC=C (Mutation error)
25,C=CC=CC (Mutation error)
25,CC=CC=CC (Mutation error)
25,C=CCC=CC (Mutation error)
25,C=CC(=C)C (Mutation error)
25,C=CC (Mutation error)
25,C#CC=C (Mutation error)
25,C=CCC (Mutation error)
25,C=CC(C)C (Mutation error)
25,C=CCCC (Mutation error)
26,C=CC=C (Mutation error)
26,CC=CC=CC (Mutation error)
26,C=CC(=C)C (Mutation error)
26,C=CC(C)=CC (Mutation error)
26,C=CC(=C)CC (Mutation error)
26,C#CC(=C)C=C (Mutation error)
26,C=CC (Mutation error)
26,C#CC=C (Mutation error)
26,C=CCC (Mutation error)
27,C=CC=C (Mutation error)
27,C=CC=CC (Mutation error)
27,CC=CC=CC (Mutation error)
27,C=CCCC=C (Mutation error)
27,CCC=CC=CCC (Mutation error)
27,C=CCCC=CC (Mutation error)
27,C=C=CC=CC(C)C (Mutation error)
27,C=CC(=C)C (Mutation error)
27,C=CC(C)=CC (Mutation error)
27,C=CC(C)=CCC (Mutation error)
27,C=CC (Mutation error)
27,C#CC=C (Mutation error)
27,C=CCC (Mutation error)
27,C=CC1=C=C1 (Mutation error)
27,C=CC#CC (Mutation error)
27,C#CCC=C (Mutation error)
27,C=CC1CC1 (Mutation error)
28,C=CC=C (Mutation error)
28,C=CC=CC (Mutation error)
28,C=CC=CCCC (Mutation error)
28,C=C=CC=C (Mutation error)
28,C=CCC=C (Mutation error)
28,C=CCCC=C (Mutation error)
28,CC=CC=CC (Mutation error)
28,C=CCC=CC (Mutation error)
28,C=CCCC=CC (Mutation error)
28,C#CC(=C)C=C (Mutation error)
29,C=CC=C (Mutation error)
29,C=CC=CC (Mutation error)
29,C=CC=CCC (Mutation error)
29,C=CCC=C (Mutation error)
29,C=C=CC=C (Mutation error)
29,C=CC(=C)C=C (Mutation error)
29,CC=CC=CC (Mutation error)
29,C=CC(=C)C=CC (Mutation error)
29,C=CCC=CCC (Mutation error)
30,C=CC=C (Mutation error)
30,C=CC=CC (Mutation error)
30,C#CC=CC=C (Mutation error)
30,C=CC=CCC (Mutation error)
30,C=CCC=C (Mutation error)
30,C=CC(=C)C=C (Mutation error)
30,CC=CC=CC (Mutation error)
30,C=CCC=CC (Mutation error)
30,C#CC=CCC=C (Mutation error)
31,C=CC=C (Mutation error)
31,C=CC=CC (Mutation error)
31,C=CC=CCC (Mutation error)
31,C=CC=CCCC (Mutation error)
31,C=CCC=C (Mutation error)
31,C=C=CC=C (Mutation error)
31,C=CCCC=C (Mutation error)
31,C=CC=C=CC (Mutation error)
31,CCC=CC=CCC (Mutation error)
31,C=CCCC=CC (Mutation error)
31,C#CC=CCC=C (Mutation error)
32,C=CC=C (Mutation error)
32,C=CC=CC (Mutation error)
32,C=CC=CCC (Mutation error)
32,C#CC=CC=C (Mutation error)
32,C=CCC=C (Mutation error)
32,C=CCCC=C (Mutation error)
32,C=CC(=C)C=CC (Mutation error)
33,C=CC=CC=CC (Mutation error)
33,C=CC=C (Mutation error)
33,C=CC=CC(=C)CC (Mutation error)
33,C=CC=CC (Mutation error)
33,C#CC=CC=C (Mutation error)
33,C=CCC=C (Mutation error)
33,C=C=CC=C (Mutation error)
33,C=CC(=C)C=C (Mutation error)
33,CC=CC=CC (Mutation error)
33,C=CCCC=C (Mutation error)
33,C=CC(=C)C=CC (Mutation error)
33,CC=CC=CCCC (Mutation error)
33,C=CCC=CC (Mutation error)
34,C=CC=CC=C (Mutation error)
34,C=CC=C (Mutation error)
34,C=CC=CCC (Mutation error)
34,C#CC=CC=C (Mutation error)
34,C=CC=CC(C)C (Mutation error)
34,C=CC=CCCC (Mutation error)
34,C=CC=CCC(C)CC (Mutation error)
34,C=C=CC=C (Mutation error)
34,C=CCC=C (Mutation error)
35,C=CC=CC=C (Mutation error)
35,C=CC=CC=CC (Mutation error)
35,C=CC=C (Mutation error)
35,C=CC=CC (Mutation error)
35,C#CC=CC=C (Mutation error)
35,C=CC=CCC(C)CC (Mutation error)
35,C=C=CC=C (Mutation error)
35,C=CCC=C (Mutation error)
35,C=CC(=C)C=C (Mutation error)
35,C=CCCC=C (Mutation error)
35,C=CC(=C)C=CC (Mutation error)
36,C=CC=CC=C (Mutation error)
36,C=CC=CC=CC (Mutation error)
36,C=CC=C (Mutation error)
36,C=CC=CC (Mutation error)
36,C=CCC=CC=CCC (Mutation error)
36,C#CCC=CC=C (Mutation error)
36,C=CCC=C (Mutation error)
36,C=C=CC=C (Mutation error)
37,C=CC=CC=C (Mutation error)
37,C=CC=C (Mutation error)
37,C=CC=CC(=C)CC (Mutation error)
37,C=CCC=CC=CC (Mutation error)
37,C=CC=CC (Mutation error)
37,C=CC=CC(C)C (Mutation error)
37,C=CC=CCC(C)CC (Mutation error)
37,C=CCC=CCC=CC (Mutation error)
38,C=CC=CCC=C (Mutation error)
38,C=CC=C (Mutation error)
38,C=CC=CC (Mutation error)
38,C#CC=CC=C (Mutation error)
38,C=CC=CCC (Mutation error)
38,C=CC=CC(C)C (Mutation error)
39,C=CC=CC=CC (Mutation error)
39,C=CC=CCC=CC (Mutation error)
39,C=CC=C (Mutation error)
39,C=CC=CCC(=C)C (Mutation error)
39,C=CCC=CC=CC (Mutation error)
39,C=CC=CC (Mutation error)
39,C=CC=CCC(=C)CC (Mutation error)
39,C=CCC=CC=CCC (Mutation error)
39,C#CC=CC=C (Mutation error)
39,C=CC=CCC (Mutation error)
40,C=CC=CC=CC (Mutation error)
40,C=CC=CCC=C (Mutation error)
40,C=CC=C (Mutation error)
40,C=CCC=CC=CC (Mutation error)
40,C=CC=CC (Mutation error)
40,C=CC=CCC(=C)CC (Mutation error)
40,C=CCC=CC=CCC (Mutation error)
40,C=CC=CCC (Mutation error)
40,C#CC=CC=C (Mutation error)
41,C=CC=CC=CC (Mutation error)
41,C=CC=CC=C=CC (Mutation error)
41,C=CC=CCC=CC (Mutation error)
41,C=CC=C (Mutation error)
41,C=CC=CCC(=C)C (Mutation error)
41,C=CCC=CC=CC (Mutation error)
41,C=CC=CC (Mutation error)
41,C=CC=CCC (Mutation error)
41,C=CC=CC(C)C (Mutation error)
41,C#CCC=CC=C (Mutation error)
42,C=CC=CC=C (Mutation error)
42,C=CC=CCC=C (Mutation error)
42,C=CC=C (Mutation error)
42,C=CC=CCC(=C)C (Mutation error)
42,C=CC=CC (Mutation error)
42,C=CC=CCC(=C)CC (Mutation error)
42,C=CC=CCC (Mutation error)
42,C#CC=CC=C (Mutation error)
43,C=CC=CC=C (Mutation error)
43,C=CC=C (Mutation error)
43,C=CCC=CC=CC (Mutation error)
43,C=CC=CC (Mutation error)
43,C=CCC=CC=CCC (Mutation error)
43,C#CC=CC=C (Mutation error)
43,C=CC=CCC (Mutation error)
43,C=CC=CC(C)C (Mutation error)
43,C=CC=CCCC (Mutation error)
