rediscovery_c1ccc2ccccc2c1_mean,rediscovery_c1ccc2ccccc2c1_med,rediscovery_c1ccc2ccccc2c1_min,rediscovery_c1ccc2ccccc2c1_max,rediscovery_c1ccc2ccccc2c1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0003275871276855469,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0010542869567871094,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.002915620803833008,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.005440473556518555,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.008263587951660156,0,0,2,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.012609481811523438,0,0,17,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0.01798272132873535,0,0,15,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,0.02523636817932129,0,0,19,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,0.03417396545410156,0,0,17,0,0,0,0,0
0.005559029949273851,0.0,0.0,0.05128205128205128,0.015728837851030485,0.005559029949273851,0.0,0.0,0.05128205128205128,0.015728837851030485,17,5,0.05131030082702637,0,0,75,0,0,0,0,0
0.008488209339031801,0.0,0.0,0.05714285714285714,0.01904909192978477,0.008488209339031801,0.0,0.0,0.05714285714285714,0.01904909192978477,23,6,0.06759262084960938,0,0,46,0,0,0,0,0
0.013527178286445578,0.0,0.0,0.05714285714285714,0.02266389682768979,0.013527178286445578,0.0,0.0,0.05714285714285714,0.02266389682768979,33,10,0.08792972564697266,0,0,31,0,0,0,0,0
0.01584485478899015,0.0,0.0,0.05714285714285714,0.023338364455375633,0.01584485478899015,0.0,0.0,0.05714285714285714,0.023338364455375633,43,10,0.11847829818725586,0,0,76,0,0,0,0,0
0.018986592546162955,0.0,0.0,0.11428571428571428,0.02645738098422724,0.018986592546162955,0.0,0.0,0.11428571428571428,0.02645738098422724,53,10,0.1358625888824463,0,0,20,0,0,0,0,0
0.023060602614090025,0.0,0.0,0.11428571428571428,0.02700803198102137,0.023060602614090025,0.0,0.0,0.11428571428571428,0.02700803198102137,63,10,0.1516551971435547,0,0,19,0,0,0,0,0
0.02573286229296479,0.04040816326530612,0.0,0.11428571428571428,0.026574539272891832,0.02573286229296479,0.04040816326530612,0.0,0.11428571428571428,0.026574539272891832,73,10,0.16631078720092773,0,0,13,0,0,0,0,0
0.028462158834975704,0.041666666666666664,0.0,0.11428571428571428,0.027950507079234507,0.028462158834975704,0.041666666666666664,0.0,0.11428571428571428,0.027950507079234507,83,10,0.18438124656677246,0,0,21,0,0,0,0,0
0.03051723483762017,0.043961352657004835,0.0,0.11428571428571428,0.027699286051856845,0.03051723483762017,0.043961352657004835,0.0,0.11428571428571428,0.027699286051856845,93,10,0.203749418258667,0,0,22,0,0,0,0,0
0.033575331341615694,0.044444444444444446,0.0,0.11428571428571428,0.028908030442962324,0.033575331341615694,0.044444444444444446,0.0,0.11428571428571428,0.028908030442962324,103,10,0.2185525894165039,0,0,9,0,0,0,0,0
0.03366595246646019,0.044444444444444446,0.0,0.11428571428571428,0.02970131876425522,0.03366595246646019,0.044444444444444446,0.0,0.11428571428571428,0.02970131876425522,113,10,0.2448728084564209,0,0,31,0,0,0,0,0
0.03389447715585663,0.044444444444444446,0.0,0.11428571428571428,0.030600315818325587,0.03389447715585663,0.044444444444444446,0.0,0.11428571428571428,0.030600315818325587,123,10,0.2693288326263428,0,0,27,0,0,0,0,0
0.034440358246626834,0.044444444444444446,0.0,0.11428571428571428,0.030785549812012154,0.034440358246626834,0.044444444444444446,0.0,0.11428571428571428,0.030785549812012154,133,10,0.2855703830718994,0,0,8,0,0,0,0,0
0.036028688912428525,0.044444444444444446,0.0,0.11428571428571428,0.031082978985755218,0.036028688912428525,0.044444444444444446,0.0,0.11428571428571428,0.031082978985755218,143,10,0.30889296531677246,0,0,22,0,0,0,0,0
0.03683556506059008,0.044444444444444446,0.0,0.11428571428571428,0.031135582645651572,0.03683556506059008,0.044444444444444446,0.0,0.11428571428571428,0.031135582645651572,153,10,0.32828187942504883,0,0,17,0,0,0,0,0
0.03842266424174542,0.04494949494949495,0.0,0.11428571428571428,0.03142384713105803,0.03842266424174542,0.04494949494949495,0.0,0.11428571428571428,0.03142384713105803,163,10,0.34844088554382324,0,0,21,0,0,0,0,0
0.03958389285483824,0.045454545454545456,0.0,0.11428571428571428,0.03195668918320153,0.03958389285483824,0.045454545454545456,0.0,0.11428571428571428,0.03195668918320153,173,10,0.37154340744018555,0,0,25,0,0,0,0,0
0.04040610707021947,0.045454545454545456,0.0,0.11428571428571428,0.032357483016421044,0.04040610707021947,0.045454545454545456,0.0,0.11428571428571428,0.032357483016421044,183,10,0.4135010242462158,0,0,20,0,0,0,0,0
0.04156884298815917,0.046511627906976744,0.0,0.11428571428571428,0.032227666895425666,0.04156884298815917,0.046511627906976744,0.0,0.11428571428571428,0.032227666895425666,193,10,0.4343869686126709,0,0,15,0,0,0,0,0
0.04309743133306746,0.046511627906976744,0.0,0.11428571428571428,0.03259818115667155,0.04309743133306746,0.046511627906976744,0.0,0.11428571428571428,0.03259818115667155,203,10,0.45731592178344727,0,0,17,0,0,0,0,0
0.04473972599224583,0.046511627906976744,0.0,0.11428571428571428,0.032849798356513665,0.04473972599224583,0.046511627906976744,0.0,0.11428571428571428,0.032849798356513665,213,10,0.4805002212524414,0,0,21,0,0,0,0,0
0.04634672963945852,0.047619047619047616,0.0,0.11428571428571428,0.03324743926250387,0.04634672963945852,0.047619047619047616,0.0,0.11428571428571428,0.03324743926250387,223,10,0.5116136074066162,0,0,48,0,0,0,0,0
0.0472970411429178,0.047619047619047616,0.0,0.11428571428571428,0.03315448713365341,0.0472970411429178,0.047619047619047616,0.0,0.11428571428571428,0.03315448713365341,233,10,0.5401959419250488,0,0,45,0,0,0,0,0
